energy,x,decayTime
16.1016421293, 152.111472797, 1698750.0
10.0273144592, 330.975376132, 1701250.0
11.8116379756, 209.740563419, 1703750.0
13.5421640167, 295.385644314, 1706250.0
24.0377395544, 279.883016194, 1708750.0
10.6604379984, 222.825051868, 1711250.0
12.1532297747, 85.610181845, 1713750.0
13.3480403644, 28.233537541, 1716250.0
42.7125546982, 297.677416173, 1718750.0
19.6309270203, 152.87688906, 1721250.0
32.6569411801, 91.4575180875, 1723750.0
30.7797056843, 197.116187631, 1726250.0
19.0993741627, 73.0362495254, 1728750.0
36.786759321, 320.565953229, 1731250.0
27.8282713524, 267.159883898, 1733750.0
41.5195085932, 304.679568696, 1736250.0
9.43589362719, 197.382844382, 1738750.0
14.9568187209, 356.266630134, 1741250.0
7.28489962007, 239.904714935, 1743750.0
19.2919782792, 24.0931697541, 1746250.0
28.2813338333, 55.8145640669, 1748750.0
17.4882657509, 57.4723273176, 1751250.0
19.926359889, 351.08905785, 1753750.0
12.7456631931, 216.59660028, 1756250.0
8.00672194532, 102.356958445, 1758750.0
14.4940735908, 210.088431089, 1761250.0
15.2328460194, 30.9735663491, 1763750.0
14.300185048, 65.3563694018, 1766250.0
18.3965430942, 335.93273786, 1768750.0
27.9337342793, 248.174150888, 1771250.0
20.414390861, 85.5320268034, 1773750.0
21.3667426645, 139.184946763, 1776250.0
8.9987044174, 357.136332842, 1778750.0
7.05636685464, 76.0043104263, 1781250.0
12.3187735345, 147.17660297, 1783750.0
18.4492195688, 51.6544508138, 1786250.0
13.2289494472, 171.56653262, 1788750.0
10.1983763123, 254.766897962, 1791250.0
28.3639553008, 291.032764389, 1793750.0
3.44437083245, 174.115160741, 1796250.0
11.9707864108, 334.911910961, 1798750.0
13.90890695, 220.660734445, 1801250.0
23.3347601974, 349.594846786, 1803750.0
16.7372505755, 327.971114661, 1806250.0
2.46807780456, 182.487198837, 1808750.0
11.6786811464, 361.27395329, 1811250.0
24.1589319585, 323.059789086, 1813750.0
24.8639361551, 80.410874458, 1816250.0
29.5633545626, 339.880460204, 1818750.0
19.952680055, 157.307345825, 1821250.0
16.4779619769, 179.268847606, 1823750.0
12.0678894442, 205.86939729, 1826250.0
18.287103732, 89.199147105, 1828750.0
5.70574725432, 37.1051669852, 1831250.0
18.9759757535, 140.107572505, 1833750.0
11.9805583209, 127.419631742, 1836250.0
12.762754345, 162.565106102, 1838750.0
25.0679740542, 139.11694135, 1841250.0
7.89346241088, 28.15450102, 1843750.0
14.5757679706, 271.32305418, 1846250.0
8.38383978197, 277.88837989, 1848750.0
15.483165594, 158.115567629, 1851250.0
20.0186419345, 40.8292285518, 1853750.0
12.2536684308, 312.370289906, 1856250.0
26.3641417924, 18.8825318438, 1858750.0
13.3446938316, 141.185429762, 1861250.0
14.5282281818, 20.862387815, 1863750.0
9.00149876551, 276.128183889, 1866250.0
21.4696449785, 278.956092778, 1868750.0
31.0869903462, 317.361168972, 1871250.0
14.7702253819, 120.130495924, 1873750.0
7.97344236478, 278.919060371, 1876250.0
12.8103170522, 220.226063044, 1878750.0
11.4918748371, 340.687151727, 1881250.0
33.9120527208, 51.5722933216, 1883750.0
19.9781505996, 14.2345643556, 1886250.0
12.5701430012, 344.846117207, 1888750.0
10.7203404996, 244.907114381, 1891250.0
13.0154769268, 343.47729015, 1893750.0
13.2120657755, 282.8600515, 1896250.0
20.5363705461, 239.126043935, 1898750.0
15.7292654726, 339.733180907, 1901250.0
20.222992795, 33.2269967734, 1903750.0
18.854696993, 355.847329843, 1906250.0
12.1882959658, 131.075201007, 1908750.0
26.3072090314, 203.881621977, 1911250.0
17.3328112908, 139.535138251, 1913750.0
25.7695860367, 193.931602772, 1916250.0
8.1007337413, 358.443555054, 1918750.0
21.2924011584, 281.699212229, 1921250.0
15.9927694152, 290.320951441, 1923750.0
12.0276526346, 269.401103306, 1926250.0
30.5243154079, 81.6567487479, 1928750.0
30.7351724516, 149.846851571, 1931250.0
13.5435871252, 63.6459831898, 1933750.0
32.8523990552, 171.303737365, 1936250.0
17.6305355169, 286.092574043, 1938750.0
10.9696465344, 46.2988317818, 1941250.0
22.2237667039, 282.991443621, 1943750.0
49.9702170437, 261.492323007, 1946250.0
12.7498146956, 86.7904148125, 1948750.0
25.8997707254, 303.887729586, 1951250.0
17.5887972921, 351.697564623, 1953750.0
33.9043728407, 240.258076214, 1956250.0
17.2229432915, 278.229801131, 1958750.0
18.1458364015, 291.469773415, 1961250.0
15.397784084, 40.0592345966, 1963750.0
18.034916369, 55.6226004655, 1966250.0
11.0058416695, 129.504794291, 1968750.0
27.5365844796, 229.033148967, 1971250.0
32.1604006367, 287.30095468, 1973750.0
20.6366385522, 94.1308876597, 1976250.0
10.5808651089, 335.993007377, 1978750.0
15.2088628835, 36.7549870859, 1981250.0
17.8892231303, 356.210642593, 1983750.0
22.7431309293, 296.288075673, 1986250.0
14.5581134514, 77.8055096413, 1988750.0
14.9517519845, 219.674053468, 1991250.0
6.54589523711, 307.39598298, 1993750.0
27.028061983, 331.366877893, 1996250.0
8.78558694842, 12.8091947329, 1998750.0
19.0559576485, 130.116519923, 2001250.0
16.363487622, 44.6042319816, 2003750.0
8.11716196568, 233.568043407, 2006250.0
24.1584886791, 84.1572119326, 2008750.0
31.5397521473, 156.160419052, 2011250.0
16.8536012156, 222.44759682, 2013750.0
8.53038461388, 302.588706324, 2016250.0
16.2378704079, 281.431273573, 2018750.0
21.8987975385, 251.748866346, 2021250.0
10.5745726265, 102.423231145, 2023750.0
3.25278160056, 94.2913787907, 2026250.0
20.8428586445, 37.9084926953, 2028750.0
24.8461177216, 176.563948277, 2031250.0
27.4884593417, 258.893269172, 2033750.0
5.69486959288, 14.8888806039, 2036250.0
14.0206355725, 264.028464038, 2038750.0
29.8503989735, 248.117349345, 2041250.0
12.6507179805, 195.519445929, 2043750.0
36.899984992, 124.554998574, 2046250.0
30.9854452057, 90.4741087342, 2048750.0
25.2141953947, 178.177801446, 2051250.0
10.4317012431, 273.479863207, 2053750.0
7.01318992487, 244.530256191, 2056250.0
19.318405402, 341.697773354, 2058750.0
30.1651542418, 49.8206028363, 2061250.0
29.6917633247, 188.189321527, 2063750.0
43.1247218257, 318.708497385, 2066250.0
20.8379586852, 267.359350964, 2068750.0
15.1508015861, 286.348644905, 2071250.0
17.4843787064, 52.2525287615, 2073750.0
19.2107329244, 309.440301187, 2076250.0
42.8978190176, 176.036137261, 2078750.0
9.30958828573, 176.519022172, 2081250.0
22.3172128127, 209.907325176, 2083750.0
17.2189279173, 182.806854483, 2086250.0
8.1740158744, 68.0810428807, 2088750.0
17.0086831748, 55.545404983, 2091250.0
11.7529420297, 258.732178964, 2093750.0
48.9135617484, 196.406019125, 2096250.0
30.6069492563, 288.065042025, 2098750.0
14.6393542815, 122.723733968, 2101250.0
12.7976181457, 30.4933600673, 2103750.0
16.413493291, 170.947072162, 2106250.0
31.1850860078, 54.341880331, 2108750.0
39.7729181072, 116.184616344, 2111250.0
26.7167396698, 229.816206159, 2113750.0
21.4482545249, 262.215542093, 2116250.0
43.7431219558, 39.8592281227, 2118750.0
22.0622482181, 284.276185192, 2121250.0
41.5637666295, 303.930637536, 2123750.0
28.5614270302, 298.284121687, 2126250.0
23.0663260409, 227.088734877, 2128750.0
16.9765067754, 190.987920426, 2131250.0
39.0068028128, 43.6370502317, 2133750.0
17.3524812303, 67.9554186347, 2136250.0
26.5188016836, 194.384292844, 2138750.0
29.0856866604, 329.967491405, 2141250.0
4.03648238563, 235.812328144, 2143750.0
30.4785941412, 123.386204208, 2146250.0
29.5119822198, 356.758184199, 2148750.0
33.005440213, 49.7253027952, 2151250.0
25.6684389816, 189.868828921, 2153750.0
24.4539454128, 350.389156256, 2156250.0
18.7798092372, 160.65444852, 2158750.0
24.9337317242, 172.501463979, 2161250.0
7.1941107121, 196.593611904, 2163750.0
3.40539370043, 209.38394835, 2166250.0
27.6905232367, 35.045827959, 2168750.0
15.0101362436, 155.058052971, 2171250.0
16.5177451955, 193.093066133, 2173750.0
20.334315427, 107.62041016, 2176250.0
11.0019739087, 86.1440310564, 2178750.0
35.3027000123, 32.4537865897, 2181250.0
12.8680794276, 98.2292404831, 2183750.0
25.7566560701, 176.134314993, 2186250.0
33.3885398097, 83.9949677878, 2188750.0
43.3355259558, 131.558970602, 2191250.0
15.541804254, 41.0054851363, 2193750.0
19.4766943032, 173.116271131, 2196250.0
22.8729156606, 112.451836063, 2198750.0
10.9288503161, 239.34318423, 2201250.0
41.2856123226, 29.8347255974, 2203750.0
11.3659396871, 248.045025381, 2206250.0
5.078633655, 190.476656811, 2208750.0
49.969054145, 102.808434089, 2211250.0
32.6077550531, 276.22790234, 2213750.0
27.9409290752, 290.030356258, 2216250.0
11.4906384404, 55.0682294285, 2218750.0
21.0338256804, 47.323976984, 2221250.0
8.21258350886, 30.6603769399, 2223750.0
36.4638422187, 59.3667960891, 2226250.0
23.6791012248, 140.685455083, 2228750.0
17.6020353944, 352.603228319, 2231250.0
9.95009549219, 103.297996874, 2233750.0
19.454789034, 61.6485544243, 2236250.0
17.3110772776, 176.438805578, 2238750.0
26.4003713598, 114.202565428, 2241250.0
19.2203214647, 116.793948215, 2243750.0
11.9982728799, 128.396291388, 2246250.0
19.9246083537, 332.605329263, 2248750.0
25.5932421197, 221.215108277, 2251250.0
25.359624199, 351.012595413, 2253750.0
7.31079588091, 35.458861158, 2256250.0
10.5534615344, 142.536637999, 2258750.0
10.1428328831, 235.503672868, 2261250.0
9.78721785409, 201.913892449, 2263750.0
19.3160283757, 237.555012253, 2266250.0
17.9327179022, 214.471889019, 2268750.0
21.6933695821, 225.183057469, 2271250.0
36.7229441033, 155.402513405, 2273750.0
16.1241845707, 347.542946541, 2276250.0
14.7012607911, 329.225359512, 2278750.0
12.4141589132, 142.639026367, 2281250.0
22.7779003511, 179.212125211, 2283750.0
41.9195992846, 42.2984862302, 2286250.0
5.36943358867, 262.944443987, 2288750.0
20.9152242189, 145.597708574, 2291250.0
11.092257844, 262.046406464, 2293750.0
26.8153888195, 361.786797239, 2296250.0
24.846137058, 123.36235224, 2298750.0
22.1923582484, 197.43960105, 2301250.0
20.5589927469, 335.111936914, 2303750.0
9.85104346114, 11.0687788001, 2306250.0
31.0089466081, 29.2749511125, 2308750.0
36.9663292524, 179.845272558, 2311250.0
20.3297973128, 330.515718798, 2313750.0
27.2490878285, 211.070079949, 2316250.0
19.2060018635, 48.5740651151, 2318750.0
13.2717671676, 30.8673283204, 2321250.0
16.4971090525, 320.240214266, 2323750.0
25.4196078122, 293.985988081, 2326250.0
13.1668897573, 183.869584567, 2328750.0
15.9300276878, 84.5225612491, 2331250.0
13.7140456435, 54.6111971361, 2333750.0
20.3975032936, 152.915327806, 2336250.0
8.5133645302, 175.531408265, 2338750.0
34.2652745316, 322.941857011, 2341250.0
14.2007125913, 173.146218663, 2343750.0
13.9935644009, 325.889253981, 2346250.0
31.079329564, 288.719817876, 2348750.0
16.3466125514, 95.3826205614, 2351250.0
15.3262340943, 329.789208116, 2353750.0
21.2880074442, 163.829582606, 2356250.0
39.1704236489, 348.959588491, 2358750.0
18.7027275337, 271.993755013, 2361250.0
7.45592905529, 156.459896505, 2363750.0
10.3111113186, 279.799839309, 2366250.0
14.0678096969, 231.701099147, 2368750.0
33.169359987, 142.092578371, 2371250.0
7.66332956207, 122.63173292, 2373750.0
12.1395435092, 216.071754816, 2376250.0
13.7316255396, 214.820990514, 2378750.0
11.9703544397, 159.761284735, 2381250.0
12.5666681727, 71.715911065, 2383750.0
26.6349470843, 164.220941275, 2386250.0
24.4308395091, 150.601204836, 2388750.0
12.7435409997, 26.7385434599, 2391250.0
7.33564323943, 284.421383375, 2393750.0
24.2139810525, 246.692439242, 2396250.0
39.9806630728, 82.5522601032, 2398750.0
12.5269107469, 104.155444512, 2401250.0
23.5712671618, 82.1020185305, 2403750.0
26.2264099272, 78.1202963979, 2406250.0
41.361997657, 255.550500561, 2408750.0
17.2369378984, 125.81084858, 2411250.0
17.8106885463, 193.204327566, 2413750.0
31.9218862067, 106.439983637, 2416250.0
16.8265215853, 335.445755735, 2418750.0
23.865221444, 107.298081721, 2421250.0
3.05525925054, 160.575331043, 2423750.0
44.8091900502, 219.139969688, 2426250.0
14.3594240942, 88.9056613278, 2428750.0
24.3064940458, 250.257531164, 2431250.0
6.5813433489, 17.8256092493, 2433750.0
15.366080959, 200.165530874, 2436250.0
26.0556284078, 334.324400328, 2438750.0
14.5496993113, 362.445230181, 2441250.0
6.69088162843, 241.28434182, 2443750.0
25.5151143343, 37.1292388097, 2446250.0
8.1057336702, 353.820219757, 2448750.0
26.1039209636, 209.470796299, 2451250.0
46.3170099575, 14.0943432224, 2453750.0
9.00025862539, 66.7603813345, 2456250.0
11.8047931665, 176.052329112, 2458750.0
25.2598397813, 188.511300415, 2461250.0
17.0849457443, 188.735613857, 2463750.0
11.2401750803, 360.039418647, 2466250.0
12.5306412715, 360.598043304, 2468750.0
13.3442482249, 315.632726365, 2471250.0
24.4324935416, 200.880482217, 2473750.0
22.9143190483, 94.475484692, 2476250.0
28.204663487, 161.36153978, 2478750.0
15.1307206856, 123.16198586, 2481250.0
21.8505795548, 353.036733537, 2483750.0
11.1262347578, 149.534779031, 2486250.0
33.54443264, 287.407503549, 2488750.0
11.2102935437, 321.025480293, 2491250.0
18.331976805, 18.4546934902, 2493750.0
11.952809192, 310.188568587, 2496250.0
23.5117401029, 212.601252573, 2498750.0
